51-629,51.1002197,17.0837135
53-235,51.0955257,16.9814205
51-531,51.1063365,17.16189
54-232,51.1224555,16.9948253
50-455,51.1021041,17.0411548
50-012,51.1030254,17.028923
51-128,51.1551551,17.0306529
51-663,51.1038742,17.1067371
54-704,49.8693894,20.7792162
53-424,51.0957145,17.0069808
54-620,51.09830849999999,16.9373197
50-381,51.1083602,17.068983
43-100,50.0973548,18.9900751
50-541,51.0869636,17.0510005
55-050,50.8807182,16.7311506
53-331,51.0930213,17.011424
52-209,51.06221,17.0243701
53-027,54.3405687,18.0614204
51-644,51.10121530000001,17.1073617
54-433,51.1035218,16.8313096
54-426,51.10879509999999,16.9804992
51-672,51.1099739,17.1024427
51-313,51.1421546,17.1137552
51-112,51.1413307,17.0371093
50-424,51.0822448,17.0787754
54-025,51.14031600000001,16.8758077
52-223,51.0574188,17.0247421
51-616,51.1122798,17.0734882
52-019,51.0647716,17.0904045
54-618,51.0960922,16.9424009
52-133,51.0513763,17.0933532
50-984,53.6859056,21.4997365
53-522,51.1004066,17.0184278
54-067,51.2186107,16.887722
50-357,51.1137733,17.0593681
53-647,51.11727519999999,17.0129203
54-020,51.1643733,16.8591651
54-132,51.1267147,16.9795055
50-414,51.1071891,17.04395
53-650,51.1162528,17.0036067
51-513,51.1165771,17.1489028
54-144,51.1300888,16.9768095
53-624,51.1172809,17.0056343
52-020,51.075695,17.1010856
53-209,51.1414489,17.0301475
51-630,51.0993423,17.0986404
51-511,51.0969886,17.1645736
50-528,51.09495159999999,17.0317144
53-651,51.1162528,17.0036067
50-227,51.1269721,17.0342588
51-171,51.1377296,17.0685968
50-077,53.6859056,21.4997365
54-237,51.1299629,16.9824428
51-686,51.11052129999999,17.0942955
54-150,51.14020530000001,16.9586248
54-044,51.1463165,16.8813495
53-608,51.1135864,16.9873771
50-416,51.1071891,17.04395
52-311,51.0702285,16.9807529
50-215,51.1200752,17.0309829
50-347,51.1154556,17.0640735
51-678,51.107603,17.1042995
51-680,51.107048,17.1081809
53-444,51.09926979999999,17.0066413
56-420,51.1370647,17.5047544
50-046,51.10483929999999,17.0256767
51-681,51.1101074,17.1105499
53-502,51.0955257,16.9814205
53-304,51.0938415,17.0302858
53-224,51.0917663,16.9944229
52-116,51.0447082,17.078267
53-009,54.3405687,18.0614204
53-110,51.0989532,17.033041
50-325,51.12063209999999,17.0484638
53-415,51.1001491,17.0138511
51-138,51.1385459,17.0391073
53-342,51.1004791,17.031126
53-125,54.3405687,18.0614204
54-610,51.11109159999999,16.8921699
52-212,51.05622100000001,17.0133104
50-431,51.0982666,17.053112
53-144,51.082468,17.0069351
50-525,51.09193029999999,17.0395355
54-425,51.1127891,16.9661273
52-112,51.06740569999999,17.0810585
50-248,51.118082,17.0342578
53-521,51.1004066,17.0184278
55-095,51.20978479999999,17.1692072
52-200,51.0235261,17.0124474
55-333,50.7787737,16.7778012
54-111,51.1500453,16.9401836
54-403,51.1062622,16.9650182
51-207,51.1571311,17.1248264
50-206,51.1158294,17.0321235
51-649,51.1062011,17.1074714
45-129,50.6956405,17.9190788
50-233,51.1251468,17.0391235
53-139,51.0786895,17.0066089
51-675,51.1099739,17.1024427
50-241,51.1211204,17.0376243
53-673,51.1191902,16.9973354
50-382,51.113346,17.0529336
50-219,51.1200752,17.0309829
55-072,50.7787737,16.7778012
53-130,54.3405687,18.0614204
50-456,51.1013221,17.0396442
52-216,51.054636,17.025156
51-536,54.3402275,18.0617716
50-243,51.11856460000001,17.0354404
52-416,51.0804328,16.9665231
54-412,51.1004943,16.9748878
52-203,51.0546875,17.0138025
54-401,51.1100254,16.962181
50-560,51.074234,17.0389194
63-421,51.5723621,17.837347
50-312,51.12123099999999,17.0461387
52-421,51.0775222,16.9754314
50-235,51.1240463,17.042138
50-181,53.6859056,21.4997365
66-330,52.4874765,15.7562659
54-007,51.1333083,16.84782
58-330,50.7252382,16.3461015
50-236,51.1225757,17.0421581
50-021,51.1004791,17.031126
54-512,51.1213493,16.9297809
50-430,51.0957641,17.0513105
51-144,51.140522,17.057228
54-242,51.1240501,16.9982805
54-404,51.1081504,16.965847
54-002,51.0998191,17.1125841
50-224,51.1218338,17.0269317
54-079,51.18686289999999,16.8782958
50-082,51.1048889,17.036539
51-216,51.1604499,17.1220254
50-264,51.11899940000001,17.039958
55-120,51.28488780000001,16.8831282
51-004,51.1475982,16.9796581
53-519,51.1001491,17.0138511
54-001,51.1458091,16.8674526
53-633,51.1241722,17.0028381
52-122,51.0757884,17.0753669
58-260,50.6521835,16.6184062
53-341,51.0934829,17.0180263
46-034,50.9205054,17.8579235
50-432,51.0997753,17.0526485
59-700,51.28619,15.5790066
51-111,51.1365814,17.0174274
50-222,51.1242561,17.0310955
54-211,51.1193027,16.9814929
53-231,51.0935211,16.986658
51-611,51.1235389,17.0901126
54-026,51.142971,16.8736324
54-705,49.8693894,20.7792162
51-345,54.3402275,18.0617716
50-419,51.1071891,17.04395
53-511,51.10462949999999,17.0111732
55-081,50.9618488,16.6680892
50-309,51.12574,17.0490045
53-111,51.0989532,17.033041
50-114,51.1117286,17.0310935
53-006,54.3405687,18.0614204
78-200,54.0070838,16.0321526
51-218,51.1644954,17.1306266
54-609,51.1040077,16.9401035
50-304,51.129116,17.0465126
51-118,51.13423909999999,17.037199
50-079,51.1111717,17.0226068
53-656,51.1155853,17.0182523
50-449,51.1071891,17.04395
53-321,51.0904979,17.0048751
53-601,51.1059036,17.0154914
53-116,51.0748748,17.0145177
50-330,51.1154556,17.0412034
50-374,51.10982509999999,17.0625753
53-345,51.1004791,17.031126
51-351,51.1415271,17.1237144
58-400,50.7754936,16.0295958
55-152,50.7787737,16.7778012
50-340,51.1248207,17.0454196
53-425,51.09644309999999,17.0020456
50-334,51.1167907,17.0646295
53-138,51.0786895,17.0066089
53-122,51.0819778,17.0197849
50-138,51.1123542,17.0342979
50-128,51.11166,17.0263586
59-220,51.20755,16.1152486
53-310,51.0904979,17.0048751
50-353,51.1138038,17.0557994
54-112,51.1515426,16.9348573
51-628,51.102581,17.084033
53-318,51.0877494,17.0070943
50-010,51.1053009,17.028408
53-421,51.0829086,17.0026435
50-435,51.1028594,17.0500993
54-074,51.2019729,16.8049154
53-509,51.1031188,17.0199937
50-526,51.09193029999999,17.0395355
50-009,51.1030254,17.028923
50-533,51.0899467,17.0351495
53-028,54.3405687,18.0614204
52-201,51.05672070000001,17.0091772
54-315,51.1244544,16.9536323
53-017,54.3405687,18.0614204
58-200,50.7539138,16.6773576
58-420,50.6890517,15.9629932
53-330,51.09340659999999,17.011054
54-115,51.1322631,16.9233045
50-326,51.1208515,17.0432014
53-004,54.3405687,18.0614204
53-426,51.0977458,17.0095005
50-150,51.1109924,17.0366973
54-330,51.121128,16.8737592
53-410,51.0937309,17.0082874
54-071,51.14214699999999,16.8712806
50-008,51.1030254,17.028923
50-029,51.113018,17.0191497
50-152,51.11029240000001,17.0390262
50-547,51.085781,17.046173
51-311,51.1192295,17.1877041
44-268,49.99694059999999,18.634036
51-310,51.13879009999999,17.0760936
50-450,51.1045951,17.0421676
53-149,51.0841941,17.0063018
52-408,51.0769729,16.9564208
50-025,53.6859056,21.4997365
51-658,51.0998191,17.1125841
53-648,51.11793979999999,17.016557
55-013,50.7787737,16.7778012
54-234,51.12237289999999,16.9916189
50-004,51.1025485,17.037115
54-100,49.8693894,20.7792162
05-092,52.3480116,20.8652486
54-239,51.1315116,16.9881772
53-429,51.0960502,17.0106897
53-653,51.11793979999999,17.016557
53-658,51.1238822,17.010601
53-652,51.1144065,17.0077543
58-214,50.8156372,16.7795022
48-340,50.35523680000001,17.365956
51-669,51.1079101,17.085061
52-211,51.0556068,17.0356769
41-604,54.3374096,18.0618656
52-401,51.0804328,16.9665231
51-685,51.1145801,17.0998935
51-350,51.1415271,17.1237144
51-691,51.1141338,17.0956726
51-123,51.144062,17.0404777
55-320,51.1811979,16.4883489
50-093,53.6859056,21.4997365
53-300,54.3405687,18.0614204
50-135,51.1134948,17.0311985
50-339,51.1248207,17.0454196
53-301,51.0989532,17.033041
53-407,51.0829086,17.0026435
50-158,51.11227599999999,17.0393486
51-352,51.1415271,17.1237144
50-413,51.1053657,17.0490016
50-238,51.1209697,17.0388832
50-139,51.1110553,17.0350494
52-425,51.0766029,16.9706773
51-607,51.1206779,17.0728464
51-631,51.097433,17.0940093
50-356,51.1137733,17.0593681
54-409,51.1076774,16.9607162
53-412,51.0937309,17.0082874
52-326,51.0625419,16.976469
50-327,51.11606399999999,17.0439052
52-210,51.05689230000001,17.0256366
54-043,51.1472377,16.8897094
53-440,51.0972728,17.0016403
53-213,51.0906677,16.9840822
47-200,50.373558,18.3170757
53-447,51.0977458,17.0095005
50-384,51.1103935,17.0561122
51-109,51.1390495,17.0312662
50-011,51.1030254,17.028923
53-643,51.117218,17.0021648
51-518,51.0969886,17.1645736
54-078,51.1659889,16.8866252
50-444,51.0995635,17.0450725
55-330,51.1750305,16.75191
50-439,51.1030254,17.028923
53-405,51.0937309,17.0082874
53-655,51.1138019,17.0160808
51-167,51.1459045,17.0810852
54-046,51.1509971,16.892292
50-316,51.11958310000001,17.0566301
54-420,49.8693894,20.7792162
53-617,51.1195907,17.0012454
50-072,51.1093559,17.023734
54-622,51.11735340000001,17.0225772
55-106,51.32027979999999,17.2233474
50-156,51.1118354,17.0434837
52-437,51.0998191,17.1125841
53-135,51.0846252,17.0135421
53-604,51.1056518,17.0197353
53-532,51.1009216,17.0235795
51-179,51.16324609999999,17.038331
54-029,51.1372718,16.8805618
52-204,51.05526920000001,17.0124721
51-003,51.1605873,16.9949817
54-514,51.11287489999999,16.929594
53-319,51.0877494,17.0070943
54-435,51.1151809,16.9544878
54-217,51.1224098,16.9854154
55-521,50.7787737,16.7778012
64-100,51.8409461,16.5500068
56-500,51.2970896,17.6566088
50-217,51.1200752,17.0309829
52-114,51.0625915,17.0757741
53-439,51.0955257,16.9814205
54-238,51.1299629,16.9824428
53-539,54.3405687,18.0614204
50-422,51.1168823,17.0588216
50-101,51.11027139999999,17.0319576
51-321,51.1494674,17.1047239
54-617,51.0919933,16.9447288
55-113,50.7787737,16.7778012
50-319,51.11958310000001,17.0566301
53-603,51.1059036,17.0154914
51-009,51.14208980000001,16.9922018
54-616,51.0969886,16.9440517
50-558,51.0824584,17.0275211
42-224,50.8494434,19.1502017
53-367,54.3405687,18.0614204
54-055,51.1506042,16.880887
53-308,51.085781,17.046173
50-553,51.0824584,17.0275211
53-340,51.0934829,17.0180263
53-134,51.0823364,17.0144701
50-344,51.116806,17.0681428
53-580,54.3405687,18.0614204
51-131,51.1380786,17.0350093
53-313,51.0904979,17.0048751
54-008,51.1442783,16.851769
51-522,51.0972824,17.1542129
51-661,51.10475539999999,17.0975284
50-950,53.6859056,21.4997365
53-118,51.07909009999999,17.0176658
20-502,51.2322387,22.5475149
52-423,51.0998191,17.1125841
54-047,51.1494941,16.8949747
54-102,51.1633834,16.9247817
59-920,50.9033889,14.9611203
50-120,51.1109924,17.0366973
50-119,51.1118354,17.0366582
53-339,51.0934829,17.0180263
54-621,51.0941619,16.9261236
53-314,51.0786895,17.0066089
51-692,51.110857,17.0999279
51-347,51.1417274,17.1233797
54-015,51.1521377,16.8479633
53-525,51.1002807,17.0204639
53-225,51.092205,16.9919357
50-336,51.1180114,17.0553321
